14692,8112
14692,15365
14692,13824
14692,248670
14692,251411
14692,247796
14692,247634
14692,251434
14692,12147
14692,13388
14692,246704
14692,247789
14692,252219
14692,247459
14692,249057
14692,14912
14692,246839
14692,13138
14692,11545
14692,247257
14692,12521
14692,13898
14692,11393
14692,12251
14692,248040
14692,12325
14692,13055
14692,252378
14692,249829
14692,250449
14692,15371
14692,14081
14692,252170
14692,251254
14692,249578
14692,614
14692,8122
14692,8130
14692,8170
14692,249971
14692,248015
14692,251124
14692,247558
14692,14481
14692,247739
14692,247050
14692,252356
14692,7928
14692,15093
14692,252461
14692,252290
14692,13958
14692,249784
14692,247998
14692,247496
14692,15082
14692,247682
14692,251579
14692,250330
14692,247911
14692,249100
14692,247014
14692,252151
14692,246630
14692,7730
14692,252722
14692,14694
14692,247745
14692,248566
14692,1413
14692,8049
14692,251558
14692,247155
14692,5739
14692,250378
14692,12117
14692,250259
14692,248049
14692,7916
14692,251840
14692,251288
14692,246023
14692,250499
14692,11512
14692,246050
14692,7670
14692,246928
14692,251589
14692,249096
14692,249161
14692,250368
14692,248228
14692,249730
14692,1356
14692,11463
14692,7763
14692,249563
14692,12626
14692,252333
14692,12129
14692,249111
14692,248200
14692,252129
14692,247397
14692,15048
14692,8401
14692,246181
14692,248600
14692,252750
14692,700
14692,248349
14692,250126
14692,249174
14692,246165
14692,249869
14692,250854
14692,248265
14692,247549
14692,1464
14692,250868
14692,246695
14692,12373
14692,248036
14692,247025
14692,7854
14692,249149
14692,248765
14692,251178
14692,252031
14692,247256
14692,252543
14692,252598
14692,245991
14692,250353
14692,251883
14692,252373
14692,251030
14692,252255
14692,248245
14692,250334
14692,246240
14692,11843
14692,247851
14692,250190
14692,252580
14692,248328
14692,358
14692,247666
14692,248794
14692,252618
14692,247683
14692,14855
14692,249611
14692,251327
14692,250792
14692,11508
14692,247641
14692,251065
14692,252033
14692,250990
14692,11443
14692,249201
14692,248013
14692,12127
14692,13661
14692,252732
14692,7872
14692,14564
14692,248154
14692,248092
14692,250876
14692,251096
14692,14985
14692,14593
14692,250954
14692,983
14692,249120
14692,247390
14692,251466
14692,251352
14692,248184
14692,248142
14692,252201
14692,246643
14692,251134
14692,247669
14692,12356
14692,14556
14692,15290
14692,515
14692,252759
14692,14429
14692,251976
14692,251621
14692,248687
14692,250163
14692,8524
14692,247818
14692,252438
14692,12682
14692,8059
14692,246260
14692,247288
14692,248249
14692,250465
14692,250260
14692,246608
14692,247171
14692,250492
14692,252312
14692,1324
14692,12380
14692,247423
14692,11776
14692,246975
14692,248054
14692,252359
14692,14885
14692,13750
14692,247566
14692,249134
14692,245990
14692,635
14692,251039
14692,1021
14692,251289
14692,14616
14692,251935
14692,15281
14692,247217
14692,252339
14692,14964
14692,7669
14692,249195
14692,7765
14692,252610
14692,248233
14692,248354
14692,249107
14692,248125
14692,15387
14692,246760
14692,7573
14692,249496
14692,758
14692,247944
14692,248073
14692,248178
14692,248009
14692,249115
14692,12737
14692,249027
14692,12477
14692,251386
14692,252107
14692,12243
14692,248643
14692,249151
14692,1432
14692,250287
14692,15084
14692,249964
14692,249852
14692,251536
14692,15171
14692,7643
14692,576
14692,11490
14692,12121
14692,15072
14692,1017
14692,7880
14692,12989
14692,247700
14692,247969
14692,1457
14692,15178
14692,8103
14692,246870
14692,251114
14692,14699
14692,246954
14692,248229
14692,14962
14692,11367
14692,248367
14692,249170
14692,12305
14692,247961
14692,14862
14692,250211
14692,13927
14692,246252
14692,248726
14692,7966
14692,247610
14692,247909
14692,247428
14692,252652
14692,248321
14692,249050
14692,8179
14692,250479
14692,248763
14692,11486
14692,14673
14692,246191
14692,252415
14692,252405
14692,250329
14692,252716
14692,15403
14692,248868
14692,12223
14692,249124
14692,246960
14692,8068
14692,11818
14692,251882
14692,247209
14692,11447
14692,8207
14692,15050
14692,248195
14692,249038
14692,14721
14692,573
14692,251991
14692,246266
14692,250199
14692,247991
14692,249104
14692,692
14692,252243
14692,250415
14692,248276
14692,1391
14692,15189
14692,251529
14692,251977
14692,251493
14692,247643
14692,1301
14692,1421
14692,250071
14692,250178
14692,252560
14692,248000
14692,5704
14692,249505
14692,248599
14692,252282
14692,252520
14692,250857
14692,248071
14692,251432
14692,15236
14692,252767
14692,246003
14692,249272
14692,249271
14692,12760
14692,246172
14692,248845
14692,13220
14692,8260
14692,252701
14692,13256
14692,15237
14692,248348
14692,252504
14692,250275
14692,13447
14692,249200
14692,14559
14692,247747
14692,250321
14692,252147
14692,7892
14692,12159
14692,8362
14692,251615
14692,250494
14692,12063
14692,247597
14692,800
14692,14567
14692,7871
14692,249717
14692,13396
14692,248223
14692,251543
14692,251598
14692,249128
14692,246716
14692,249923
14692,247746
14692,246665
14692,11859
14692,389
14692,246006
14692,7525
14692,1036
14692,14028
14692,252109
14692,1463
14692,251390
14692,11417
14692,1321
14692,11432
14692,8171
14692,246513
14692,610
14692,247581
14692,7537
14692,247824
14692,245980
14692,7615
14692,246224
14692,11778
14692,246912
14692,12245
14692,249892
14692,247723
14692,5712
14692,247945
14692,252037
14692,250897
14692,249127
14692,250921
14692,247868
14692,7671
14692,247032
14692,1429
14692,8325
14692,15244
14692,11509
14692,248744
14692,15238
14692,16355
14692,13771
14692,7950
14692,11391
14692,250951
14692,14698
14692,249145
14692,7696
14692,252406
14692,252435
14692,7915
14692,252671
14692,7558
14692,249977
14692,249886
14692,844
14692,1024
14692,13155
14692,246230
14692,12055
14692,251583
14692,249671
14692,14309
14692,249624
14692,250419
14692,248075
14692,8234
14692,13009
14692,14589
14692,250234
14692,248220
14692,984
14692,246699
14692,1287
14692,11758
14692,251806
14692,247624
14692,14250
14692,249670
14692,249634
14692,15292
14692,251086
14692,250300
14692,569
14692,15047
14692,251142
14692,7914
14692,249853
14692,251058
14692,246619
14692,246060
14692,248719
14692,246871
14692,251292
14692,252286
14692,246052
14692,251187
14692,12118
14692,15061
14692,14601
14692,246718
14692,252720
14692,252139
14692,8070
14692,14714
14692,250493
14692,248072
14692,247419
14692,14492
14692,14896
14692,250094
14692,252751
14692,248230
14692,250972
14692,5695
14692,251622
14692,251366
14692,250124
14692,251518
14692,249173
14692,14470
14692,246499
14692,12754
14692,248319
14692,252740
14692,15250
14692,11890
14692,250913
14692,252647
14692,546
14692,247379
14692,12702
14692,12297
14692,248731
14692,250309
14692,246107
14692,247990
14692,247362
14692,15104
14692,247501
14692,248156
14692,11887
14692,247168
14692,250364
14692,249820
14692,16308
14692,249150
14692,13342
14692,250255
14692,13028
14692,14197
14692,246178
14692,12288
14692,249198
14692,250456
14692,247532
14692,250107
14692,233
14692,14696
14692,246215
14692,246809
14692,15240
14692,250029
14692,250374
14692,246500
14692,5691
14692,252709
14692,11420
14692,246273
14692,802
14692,13834
14692,15303
14692,246980
14692,251974
14692,247731
14692,7838
14692,250087
14692,12113
14692,251469
14692,249695
14692,15276
14692,14708
14692,991
14692,248644
14692,1383
14692,250278
14692,247026
14692,8338
14692,250884
14692,8550
14692,249118
14692,250811
14692,246491
14692,12290
14692,1392
14692,249970
14692,247877
14692,248334
14692,12724
14692,7570
14692,247249
14692,487
14692,246131
14692,12086
14692,13174
14692,8028
14692,251489
14692,506
14692,15415
14692,246706
14692,250406
14692,247563
14692,247466
14692,13119
14692,7868
14692,250267
14692,247481
14692,7565
14692,13330
14692,249183
14692,248181
14692,15327
14692,246519
14692,246633
14692,248561
14692,252482
14692,247972
14692,12640
14692,251420
14692,543
14692,15254
14692,248001
14692,247497
14692,247829
14692,14467
14692,252542
14692,250966
14692,247766
14692,12396
14692,251013
14692,251278
14692,247017
14692,248686
14692,251407
14692,252425
14692,252541
14692,11385
14692,13422
14692,12657
14692,13467
14692,246168
14692,12249
14692,248350
14692,248241
14692,14223
14692,251001
14692,251610
14692,8001
14692,1013
14692,246210
14692,14960
14692,8476
14692,246059
14692,252437
14692,252747
14692,248157
14692,251985
14692,14677
14692,248591
14692,12148
14692,14916
14692,246787
14692,7732
14692,13877
14692,246777
14692,13934
14692,247915
14692,7492
14692,11785
14692,14430
14692,14274
14692,14690
14692,247853
14692,249480
14692,252126
14692,251997
14692,250491
14692,250156
14692,12135
14692,252047
14692,250380
14692,628
14692,7761
14692,15235
14692,14294
14692,14158
14692,245977
14692,250096
14692,250239
14692,246284
14692,7920
14692,8224
14692,8045
14692,250031
14692,12115
14692,246860
14692,248554
14692,252240
14692,249188
14692,11565
14692,14631
14692,13761
14692,247794
14692,13806
14692,12561
14692,246097
14692,246049
14692,249523
14692,250355
14692,250326
14692,15187
14692,251944
14692,14903
14692,251127
14692,252329
14692,16350
14692,247240
14692,1027
14692,246815
14692,252021
14692,249031
14692,251036
14692,8523
14692,12222
14692,14553
14692,14925
14692,8368
14692,250781
14692,250115
14692,251957
14692,251012
14692,8561
14692,251137
14692,11440
14692,12508
14692,514
14692,251336
14692,251947
14692,15068
14692,251992
14692,247943
14692,248177
14692,14317
14692,246877
14692,1322
14692,882
14692,249197
14692,251834
14692,12107
14692,13385
14692,251956
14692,248363
14692,1276
14692,504
14692,249178
14692,13430
14692,246885
14692,249910
14692,251855
14692,246254
14692,248752
14692,251094
14692,247750
14692,250826
14692,247837
14692,247801
14692,611
14692,14213
14692,246837
14692,15249
14692,8050
14692,250785
14692,280
14692,247513
14692,7924
14692,11852
14692,7877
14692,12520
14692,246713
14692,5716
14692,251271
14692,14442
14692,15198
14692,13254
14692,252105
14692,249175
14692,246741
14692,247202
14692,15277
14692,884
14692,252319
14692,252281
14692,1434
14692,249553
14692,247582
14692,249236
14692,251481
14692,252020
14692,251055
14692,11446
14692,11564
14692,248864
14692,248788
14692,249138
14692,251801
14692,15285
14692,13412
14692,247699
14692,247862
14692,252215
14692,247435
14692,246993
14692,11804
14692,15248
14692,1248
14692,14428
14692,251205
14692,12576
14692,251201
14692,11507
14692,251430
14692,6423
14692,13363
14692,248242
14692,247912
14692,251263
14692,246803
14692,247841
14692,247922
14692,247958
14692,8339
14692,250847
14692,13378
14692,249479
14692,13059
14692,249927
14692,12106
14692,248567
14692,251592
14692,1323
14692,250092
14692,249600
14692,12751
14692,249148
14692,249616
14692,246873
14692,248682
14692,247224
14692,806
14692,365
14692,249535
14692,12650
14692,12644
14692,249683
14692,908
14692,12403
14692,246872
14692,250270
14692,13401
14692,248262
14692,12151
14692,249136
14692,8017
14692,11397
14692,251802
14692,250218
14692,12230
14692,251577
14692,252137
14692,248814
14692,248139
14692,13190
14692,8360
14692,16357
14692,249191
14692,249253
14692,304
14692,252153
14692,246995
14692,248645
14692,330
14692,246762
14692,250907
14692,12227
14692,250464
14692,11491
14692,14707
14692,251503
14692,989
14692,250050
14692,12123
14692,12091
14692,248689
14692,252320
14692,14037
14692,251875
14692,15368
14692,250780
15074,247633
8060,16350
8060,1423
8060,246217
8060,246232
8060,11349
8060,246913
8060,246256
8060,7872
8060,12281
8060,246587
8060,247901
8060,247559
8060,12013
8060,246749
8060,251566
8060,1361
8060,249167
8060,14971
8060,247746
8060,1013
8060,15375
8060,250126
8060,7846
8060,247419
8060,8059
8060,14477
8060,893
8060,14676
8060,7869
8060,13689
8060,252282
8060,12736
12587,250802
12587,248757
13645,15350
7982,12646
7982,13885
7982,14692
7982,246942
8224,252649
8224,13885
8224,14534
8224,246942
8224,249777
8224,246999
8224,246040
8224,13243
8224,248782
15372,246014
248159,249460
250029,14980
250029,250031
14161,247974
14161,248186
14161,248749
14161,250782
14161,246587
14161,246942
14161,14692
14161,246992
14161,246093
12529,246587
259,250948
259,968
259,248085
259,250220
259,251339
259,12324
259,14966
259,250132
259,250490
259,252275
259,7557
259,625
259,8378
259,251102
259,370
259,13047
259,250823
259,249147
259,7553
259,16321
259,250153
259,8189
259,13427
259,249658
259,13786
259,525
259,14048
259,250462
259,900
259,8470
259,13196
259,8184
259,14159
259,248084
259,1049
259,250991
259,249651
259,247009
259,7571
259,12716
259,249274
259,250107
259,246754
259,251806
259,251451
259,7963
259,11560
259,12052
259,248652
259,14146
259,13279
259,249783
259,11429
259,248061
259,13136
259,7540
259,7587
259,251852
259,12737
259,8269
259,8518
259,7841
259,251049
259,248640
259,548
259,7521
259,251419
259,7524
259,337
259,248147
259,250249
259,251245
259,1262
259,252752
259,15203
259,985
259,15033
259,249591
259,267
259,14262
259,12636
259,248372
259,8362
259,249499
259,12835
259,248162
259,247552
259,246756
259,7592
259,246042
259,251060
259,8147
259,12763
259,13751
259,14904
259,247858
259,250099
259,247573
259,247550
259,13182
259,721
259,252614
259,249951
259,14289
259,8433
259,249140
259,249137
259,252031
259,8492
259,247638
259,246640
259,7715
259,249450
259,8538
259,8455
259,14475
259,249123
259,8580
259,995
259,14153
259,8413
259,7569
259,11381
259,249493
259,250270
259,15273
259,247828
259,8540
259,248739
259,13074
259,251888
259,249255
259,549
259,8191
259,13787
259,246949
259,251939
259,15328
259,246807
259,250851
259,250018
259,14301
259,247874
259,248740
259,14861
259,247650
259,7948
259,12235
259,12101
259,250152
259,252523
259,8237
259,12829
259,8155
259,247549
11838,251029
247664,1413
252241,247679
8239,246587
768,246639
768,846
768,12833
768,1051
768,14161
768,13432
768,15293
768,248250
251165,8532
251165,14261
12386,246942
12386,13885
12386,14692
247937,14692
252550,251115
252550,12383
252378,14642
5717,7853
248118,252327
15349,248598
15349,15351
15349,251355
15349,250030
15349,8466
15349,12547
15349,7727
15349,777
248066,1413
13429,14301
247458,247467
247458,247460
247458,247462
14144,246587
14144,246942
14144,14692
11467,12122
11467,246136
11467,247001
553,247445
553,13738
553,248298
553,1312
553,250019
553,248153
553,247419
553,249216
553,13685
553,250295
553,13802
553,12676
553,250369
553,250331
553,8122
553,13359
553,15274
553,246217
553,7917
553,250294
553,250020
553,12086
553,16283
553,11428
553,248168
553,11382
553,7773
553,11441
553,15346
553,14120
553,7852
12584,14692
12584,13885
12584,246942
14552,248096
14552,248345
14552,251552
14552,247970
14552,252149
14552,248349
14552,251466
14552,250086
14552,247033
14552,248149
14552,246969
14552,246305
7669,246942
7669,13885
11814,1413
11814,248282
11814,246587
11814,1419
11814,251312
13756,246587
13353,247352
13353,250114
13353,250166
13353,250975
13353,248077
13353,246993
13353,250985
13353,246009
13353,247390
13353,249028
13353,251238
13353,12592
13353,250061
13353,7585
13353,246659
13353,1048
13353,249441
13353,248868
13353,7639
1457,7880
1457,246587
1457,14260
1457,8059
1457,246256
12204,246673
12204,246587
249759,250195
251809,14692
13337,250963
12124,252203
12124,249777
12124,246969
12124,248345
12124,248256
12124,12394
12124,247440
12124,247540
12124,248160
12124,247970
12124,12140
12124,246678
12124,246126
12124,15335
12124,246305
12124,246131
12124,13927
12124,250786
12124,247176
12124,251491
12124,248689
12124,246146
12124,246138
12124,249147
12124,15401
12124,12133
12124,249115
12124,247944
12124,13421
12124,248240
12124,246137
12124,12556
12124,246147
12124,252748
12124,14588
12124,252373
12124,251466
12124,12702
12124,249245
12124,250850
12124,248017
12124,247033
12124,14215
12124,246517
12124,248247
12124,246106
12124,247775
12124,246999
12124,246105
12124,12183
12124,248250
12124,252149
12124,251589
12124,247028
12124,248096
12124,246877
12124,16296
12124,250950
12124,247577
12124,13244
12124,248015
12124,15397
12124,251034
12124,252245
12124,252735
12124,14993
12124,249153
12124,251486
12124,248074
12124,252625
12124,249666
12124,12390
12124,250782
12124,247922
12124,12132
12124,248127
12124,250163
12124,252239
12124,15323
12124,249074
12124,13447
12124,248598
12124,251552
12124,15383
12124,247029
12124,252242
12124,246122
12124,252764
12124,13426
1442,250369
1442,13685
1442,15336
1442,250295
1442,12753
1442,249784
1442,13806
1442,11798
1442,15274
1442,14885
1442,251292
1442,247755
1442,251349
1442,13802
1442,248153
1442,14869
1442,7898
1442,13359
1442,7621
1442,7527
1442,8122
1442,246912
1442,8428
1442,14943
1442,246678
1442,7852
1442,14081
232,246256
232,1419
704,245989
704,246256
704,7917
704,12307
704,252109
704,1283
704,251312
704,250022
704,13686
704,248295
704,246766
249255,249827
249255,1413
249255,249831
12077,1413
12077,13250
248583,1361
248583,249177
248583,246217
248583,893
248583,252337
247685,14692
247685,250772
248326,249980
248326,251579
248326,14551
503,249876
503,8205
503,251620
503,12086
503,246648
503,11405
503,249215
503,531
503,532
503,249875
503,7844
246860,251552
246860,249147
246860,251589
246860,246942
246860,249934
246860,248247
8215,8583
8215,15295
8215,15254
8215,251579
8215,8573
8215,8571
8215,246928
8215,8591
8215,8592
8215,8584
8215,8593
8215,249980
8215,15230
15083,251471
15083,248183
15083,246758
15083,252649
15083,15397
15083,246674
15083,248701
15083,248728
15083,251589
15083,248074
15083,250273
15083,15288
12577,13047
12577,248642
246274,248153
246274,248320
11580,13180
11580,250375
14908,14692
14908,246942
7926,247029
8563,246587
246104,246942
246104,14692
14040,1310
246653,246779
246653,14692
248179,248702
248179,8466
13698,252465
13698,245979
15019,12830
15019,1411
11449,251473
7598,585
7598,246587
7598,11525
7598,251512
7598,13333
7598,251238
640,247556
640,247875
640,7853
640,11359
640,14207
640,248610
12647,249875
12647,247746
12647,251620
12647,249215
12647,249876
12647,246256
248599,249780
248599,14980
248599,251199
12143,252479
12143,248226
246936,249998
12186,247961
12186,8505
7942,247882
7942,248298
7942,12824
7942,11582
7942,250401
7942,13333
7942,249749
7942,12675
7942,15275
250010,7578
250010,251278
250010,246870
250010,251620
250010,252255
250010,251312
250010,12383
250320,14692
7527,247755
7527,251292
7527,13685
7527,14943
7527,13802
7527,15274
7527,14120
7527,248153
7527,7898
7527,7609
7527,250369
7527,8122
7527,14885
7527,251349
7527,13684
7527,249784
7527,247749
8105,246942
8105,13885
8105,14692
249489,11436
251298,8454
7578,246587
7912,11536
8472,14195
8472,1413
8472,251312
248558,248242
248558,247746
248558,13824
11504,246587
235,246942
235,14692
235,13885
235,248626
235,7912
246961,251312
246181,251349
246181,249191
246181,251532
246181,251292
246181,248142
246181,248149
252142,248269
13150,1413
247424,247939
247424,252403
247424,250315
247424,247941
247424,250031
247424,247959
247424,250317
247424,251229
247424,251965
247424,250029
247424,248039
247424,248608
247424,250281
247424,251984
247424,251042
247424,249116
247424,248736
247424,248594
247424,252281
247424,249650
247424,248764
247424,247953
247424,248596
247424,247944
247424,248598
7692,251312
13297,250774
8250,14692
8250,13885
8250,246942
12119,13885
12119,14692
12119,247748
12119,246942
8577,13885
8577,246942
8577,14692
12130,251978
11533,8314
11533,252685
11533,13885
11533,246942
11533,14692
13829,249435
13829,15322
11831,246942
11831,14692
11831,13885
14848,246885
694,249044
694,14974
694,13153
694,250795
694,13928
694,13091
694,252366
694,249102
694,251096
694,248226
694,250111
7958,246256
11365,247419
11365,246587
11365,251312
11365,247031
15088,14692
15088,246942
249032,248282
14938,246256
14938,246587
251007,14083
7845,12630
7845,246587
250063,252465
246229,252461
250224,246069
250224,14028
250224,11560
250224,251096
250224,7814
250224,248269
250224,15391
250224,13226
250224,5732
250224,248874
250224,251599
250224,251814
14959,247967
14959,251780
14974,13937
14974,12383
14974,250789
14974,247768
14974,252352
14974,248812
14974,247746
14974,249104
14974,250010
14904,8585
14904,8584
14904,8593
14904,8582
14904,247559
14904,8425
14904,246990
14904,8592
14904,247560
14904,14623
14904,249831
14904,248775
14904,247258
14904,8591
14904,8572
14904,249827
14904,248294
14904,11440
249480,249777
249480,251589
249480,251552
246866,14692
246866,246942
252411,7745
252411,248282
252411,252579
252411,249664
251509,252339
7547,14692
7547,13885
7547,246942
13222,248175
13222,246256
13222,249182
13222,13820
5697,14692
5697,13885
5697,246942
624,246587
248338,248282
668,293
668,294
668,12242
668,250334
668,14885
668,12826
668,252362
668,14623
247359,252069
247359,1413
248289,249215
248289,249551
11761,248591
322,247570
571,246587
14597,249780
14597,246915
14597,249030
12024,246587
12024,246256
420,665
420,246016
420,251042
420,15373
420,12228
247352,13225
247352,251497
14328,248282
11538,250163
11538,11797
11538,249777
11538,252342
11538,247749
11538,14165
11538,13719
11538,248345
11538,247176
11538,14215
11538,12781
14061,14141
14061,249445
14061,249995
14061,249436
13846,13854
13846,14204
731,246252
251590,14692
246216,249982
12181,251552
12181,12394
12181,252735
12181,246517
12181,251589
12181,1413
12181,12702
12181,15335
12181,15315
12181,14215
12181,15397
12181,15388
794,12717
14066,246003
14066,249922
14066,251579
11846,246587
11846,13834
11846,252465
11846,12013
11846,247940
11846,252688
11846,248789
11846,251299
15229,247650
15229,246853
15229,250024
15229,248679
15229,15240
15229,246645
15373,15375
15373,247959
15373,252336
15373,246787
15373,248039
15373,247941
15373,251984
15373,249215
15373,251312
15373,247419
15373,252403
15373,246256
15373,251229
15373,246185
15373,249650
15373,251042
15373,247867
15373,246587
15373,252281
15373,248736
15373,249217
15373,248596
15373,247424
15373,247953
15373,248764
15373,246016
15373,248598
15373,249116
15373,248608
15373,247870
15373,247910
15373,246217
15373,247939
15373,250281
15373,247944
15373,251965
250201,251497
246607,249115
246607,249110
15402,246256
13723,13885
13723,246942
13723,14692
8427,248282
14579,246942
14579,14692
14484,246256
15346,16283
15346,248138
15346,246587
15346,246217
15346,251333
15346,252317
15346,246256
15346,250369
15346,247419
15346,248129
15346,251814
15346,247749
14294,249556
14294,249444
14294,246630
8123,13674
8123,248011
8123,246835
8123,251214
246153,250795
7878,14909
7878,8454
249068,249674
361,8122
361,13359
361,12288
361,248153
361,8441
361,250369
361,922
361,248149
361,13220
361,1013
361,13802
8292,250163
8292,250891
8292,249074
8292,252735
8292,249160
8292,249115
8292,246517
8292,249564
8292,247970
8292,251486
8292,14215
8292,12123
8292,251466
8292,246628
8292,248247
8292,252149
8292,248015
8292,251552
8292,13426
8292,12702
8292,252241
8292,14588
8292,246969
8292,12394
8292,16305
8292,246305
8292,252203
8292,12124
8292,248074
8292,249897
8292,249550
